patch_id,split,category,coverage_class,tile_name,channel,count,min,p10,p25,median,p75,p90,max,mean,std
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001408,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.9853515625,-0.9091796875,-0.712890625,-0.386474609375,0.100128173828125,1.0,-0.5647280009652604,0.4561157301682856
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001408,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.4510498046875,0.1605224609375,0.60009765625,0.84765625,0.96484375,1.0,0.42765797145602846,0.538656486667374
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001408,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-2.25,-0.2279052734375,-0.0852203369140625,0.00444793701171875,0.0880126953125,0.22119140625,2.171875,0.00022282405188889243,0.22676203297953565
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001408,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,145.625,188.25,199.125,209.0,215.25,217.125,217.625,205.3644962310791,12.252399250943744
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001408,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.15478515625,0.32513427734375,0.6337890625,0.98974609375,1.388671875,5.69921875,0.7317277593119798,0.5472010683890985
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-14.3984375,-3.857421875,-2.19140625,0.364013671875,2.794921875,5.13671875,15.4296875,0.46406078338623047,3.510085190556239
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,5.65625,12.4453125,25.953125,39.46875,51.1875,82.375,27.337259218329564,17.314959924899608
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.98876953125,-0.9287109375,-0.75341796875,-0.412109375,0.14263916015625,1.0,-0.5785775826916506,0.47509884222266563
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.7001953125,0.0,0.4886474609375,0.78564453125,0.94677734375,1.0,0.32376109387860197,0.5785397935189556
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-3.18359375,-0.260498046875,-0.0948486328125,0.0029096603393554688,0.09564208984375,0.25146484375,2.953125,-0.000959633286583994,0.28190015255635414
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,139.375,184.0,197.125,208.625,215.5,217.25,217.625,204.0837230682373,14.14815945877007
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.1497802734375,0.310302734375,0.65966796875,1.068359375,1.59033203125,8.578125,0.8071638454839558,0.7060517949280816
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-15.078125,-2.244140625,0.176483154296875,2.3330078125,4.9140625,7.3828125,22.15625,2.395912481471896,4.063253005622252
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,5.3359375,11.849609375,27.46875,42.375,54.78125,84.125,28.641182236373425,18.787737342313573
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.96142578125,-0.7734375,0.255615234375,0.8837890625,0.982421875,1.0,0.09053829563345062,0.7784478715591063
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.853515625,-0.513671875,0.0015339851379394531,0.5693359375,0.89404296875,1.0,0.02155393795510463,0.6207728147365071
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-3.765625,-0.2816162109375,-0.1043701171875,-0.0009493827819824219,0.0938873291015625,0.2657470703125,4.05859375,-0.005404988448390213,0.3226589570487605
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,136.75,179.5,194.125,207.5,215.75,217.25,217.625,202.55605697631836,15.766480420830506
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000256_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.142333984375,0.295654296875,0.70263671875,1.181640625,1.8271484375,10.7109375,0.8885048875190478,0.8418738120999563
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000512,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-9.7265625,-3.8662109375,-2.529296875,-0.4139404296875,2.162109375,4.03125,13.5703125,-0.13091750349849463,3.130160803240459
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000512,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,10.1484375,16.28125,24.71875,35.28125,45.625,79.5,26.57101376587525,13.793471806072672
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000512,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.9931640625,-0.9580078125,-0.83935546875,-0.56201171875,-0.08734130859375,1.0,-0.6757573585728096,0.41081702344244825
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000512,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.375244140625,0.06500244140625,0.452392578125,0.76953125,0.94873046875,1.0,0.36574118323642324,0.4907310100802861
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000512,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-2.453125,-0.20343017578125,-0.08642578125,0.0055103302001953125,0.08929443359375,0.19482421875,2.517578125,0.00016421176496805856,0.20402896996663938
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000512,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,143.875,190.5,201.125,209.375,214.0,216.25,217.625,205.88820457458496,11.167801096096069
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000512,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.2548828125,0.3916015625,0.6005859375,0.9072265625,1.2919921875,6.0546875,0.716386118576338,0.4921671138693111
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-9.7265625,-2.53125,-0.7608642578125,1.4140625,2.86328125,4.15234375,13.5703125,1.096770828589797,2.640099171974161
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,7.7578125,12.671875,19.46875,28.4375,39.1875,78.375,21.750429971143603,12.540452020994417
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.990234375,-0.94140625,-0.76904296875,-0.361572265625,0.130859375,1.0,-0.5801634962281241,0.4731641379300276
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.495361328125,0.01041412353515625,0.499267578125,0.8536376953125,0.9765625,1.0,0.3704725826946742,0.5497985403968385
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-2.087890625,-0.156005859375,-0.06585693359375,0.0028896331787109375,0.06494140625,0.1422119140625,2.517578125,-0.0022193966833583545,0.16083121615217666
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,145.75,197.375,206.75,212.5,215.5,216.875,217.625,209.31809997558594,9.309168718603688
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.1929931640625,0.2998046875,0.458251953125,0.69189453125,1.029296875,5.3828125,0.5598145975400257,0.4145175105135318
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000768,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-10.984375,-3.28125,-1.98828125,-0.381591796875,1.4765625,2.85546875,6.03125,-0.3322925325483084,2.419218883293714
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000768,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,6.15625,10.1640625,15.3984375,22.28125,31.015625,75.25,17.439305348787457,10.635898072335602
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000768,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.98876953125,-0.92724609375,-0.671875,-0.1176605224609375,0.422119140625,1.0,-0.46329628124112787,0.5535326279254829
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000768,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.445556640625,0.05806732177734375,0.57958984375,0.89990234375,0.9853515625,1.0,0.4168462675470437,0.5524482048170641
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000768,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-1.4990234375,-0.120697021484375,-0.051025390625,0.004421234130859375,0.055389404296875,0.114715576171875,1.673828125,0.0007762397926853737,0.12923306330724138
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000768,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,150.5,204.75,210.875,214.375,216.25,217.125,217.625,212.0925006866455,7.159507725484789
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000768,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.1563720703125,0.2410888671875,0.357177734375,0.51806640625,0.75927734375,4.39453125,0.4314297457503926,0.3235341279231201
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-14.625,-4.57421875,-2.537109375,-0.69140625,1.4853515625,4.76171875,19.796875,-0.30922224186360836,3.57213430868132
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,8.359375,14.140625,25.015625,38.96875,50.03125,83.0625,27.451551497913897,16.15670509394583
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.99609375,-0.974609375,-0.8720703125,-0.5185546875,0.061676025390625,1.0,-0.6544682849798846,0.46888898354404174
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.56201171875,-0.248046875,0.1873779296875,0.7216796875,0.95166015625,1.0,0.19583887028966274,0.5598784618417093
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-3.89453125,-0.225830078125,-0.08526611328125,0.0050525665283203125,0.0888671875,0.22332763671875,4.0390625,0.0009125169890467077,0.25529314598906255
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,138.375,185.375,197.625,209.25,214.875,216.75,217.625,204.46177101135254,13.410678934109322
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.2086181640625,0.336181640625,0.619140625,1.0439453125,1.51171875,9.5234375,0.7845406872438616,0.6616089397366313
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-16.34375,-4.203125,-1.8017578125,0.828125,3.19140625,5.78125,19.796875,0.6999376714229584,3.963639916289904
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,17.0625,24.671875,33.75,43.28125,52.5,83.0625,34.35161468014121,13.823362020662847
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.99609375,-0.97412109375,-0.863525390625,-0.513671875,-0.099395751953125,1.0,-0.6919469839849626,0.3752062713345546
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.52880859375,-0.230010986328125,0.2174072265625,0.81640625,0.97412109375,1.0,0.23787115770028322,0.5690786911058063
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-3.89453125,-0.277099609375,-0.1226806640625,0.0023059844970703125,0.123779296875,0.271484375,4.0390625,-0.0013583290092356037,0.28238381950966646
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,138.375,182.375,193.125,202.5,209.375,213.625,217.625,199.82619857788086,12.775750942279506
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.43505859375,0.6181640625,0.86767578125,1.1982421875,1.6396484375,9.5234375,0.9914833427628764,0.619376723565454
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-16.34375,-4.828125,-1.8173828125,0.4598388671875,2.431640625,4.109375,12.5546875,-0.009369364008307457,3.788637744517855
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,16.046875,23.609375,32.59375,41.7265625,50.5625,77.3125,32.96136612724513,13.337036247602223
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.98974609375,-0.927734375,-0.6806640625,-0.2958984375,0.04339599609375,1.0,-0.5623658429603893,0.41954481176540165
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.442138671875,0.013372421264648438,0.669921875,0.92919921875,0.98876953125,1.0,0.44408686888073134,0.5572399342994655
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-2.26953125,-0.267822265625,-0.1182861328125,0.0038928985595703125,0.12188720703125,0.262451171875,1.828125,0.0002850183600457967,0.2481227588086285
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,147.375,184.75,194.75,203.5,210.125,214.125,217.625,201.1386203765869,11.776229708489048
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.412841796875,0.59228515625,0.8330078125,1.13671875,1.52734375,5.27734375,0.9224322231348197,0.49441031243095007
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-14.53125,-4.96484375,-2.65625,-0.478515625,1.829345703125,3.80078125,12.2890625,-0.5611189510673285,3.528982926840137
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,12.2421875,21.1875,31.09375,41.0,50.5,77.75,31.36777181836078,14.567615462648686
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.986328125,-0.904296875,-0.64892578125,-0.290771484375,0.040679931640625,1.0,-0.5419160757164718,0.4250671320380446
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.398193359375,0.148223876953125,0.705078125,0.92724609375,0.9892578125,1.0,0.48639154601551127,0.5376516821784778
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-2.126953125,-0.2794189453125,-0.11737060546875,0.0064544677734375,0.12396240234375,0.273193359375,2.20703125,0.0017247781815967755,0.26119285533952596
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,146.625,184.875,195.5,204.75,211.625,215.625,217.625,202.04997062683105,12.398196371832178
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.328369140625,0.53466796875,0.7978515625,1.1142578125,1.5302734375,4.98046875,0.8895261381367163,0.5429049139816052
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-14.3984375,-2.38671875,-0.55615234375,0.982666015625,2.685546875,4.615234375,14.1015625,1.1030621007084846,2.8137799579923626
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,4.84765625,9.591796875,19.140625,32.625,44.75,82.375,22.435367581958417,15.79872651137596
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.98193359375,-0.88330078125,-0.595703125,0.05835723876953125,0.806640625,1.0,-0.3444329670019215,0.6433436727369259
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.8291015625,-0.24755859375,0.43212890625,0.7978515625,0.962890625,1.0,0.244015480854614,0.6386956214484361
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-3.18359375,-0.2041015625,-0.07659912109375,0.0008070468902587891,0.0743408203125,0.1942138671875,2.837890625,-0.002304548920619709,0.22858040768671117
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,139.375,191.5,203.375,212.625,216.375,217.375,217.625,207.82112312316895,12.07689233210675
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001536,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.1287841796875,0.2362060546875,0.4677734375,0.83984375,1.2744140625,8.578125,0.6285348940682525,0.5896615397998407
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-14.3984375,-2.3251953125,-0.121826171875,1.48779296875,3.34765625,5.32421875,16.734375,1.519411163404584,3.1112060966190382
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,5.48828125,10.8046875,24.609375,39.3125,49.90625,82.375,26.338207089109346,17.368701490958006
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.822265625,-0.10089111328125,0.7177734375,0.93603515625,0.990234375,1.0,0.3827565154279,0.6773273879840563
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.9052734375,-0.66943359375,-0.28662109375,0.295166015625,0.82958984375,1.0,-0.16341764488970512,0.606647989867809
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-3.18359375,-0.23114013671875,-0.0880126953125,-2.7120113372802734e-05,0.0819091796875,0.2236328125,2.837890625,-0.0031307337876569363,0.2587971505825888
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,139.375,185.5,197.25,209.5,216.0,217.25,217.625,204.73641777038574,13.830929877929057
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000384_c001664,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.140625,0.26190185546875,0.623046875,1.0546875,1.50439453125,8.578125,0.7648992697286303,0.6773399904454892
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-9.6484375,-4.00390625,-2.45556640625,-0.2578125,1.88671875,3.724609375,15.3984375,-0.17796156276017427,3.1187081625711737
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,slope_degrees,65536,0.0,12.171875,18.484375,26.140625,34.71875,43.0,79.5,27.13456547865644,12.24253081394297
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_sin,65536,-1.0,-0.98876953125,-0.9365234375,-0.78759765625,-0.48773193359375,-0.064300537109375,1.0,-0.6430771727373212,0.4008811413717942
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,aspect_cos,65536,-1.0,-0.2921142578125,0.1851806640625,0.55224609375,0.83056640625,0.96923828125,1.0,0.4417243706111549,0.4802370758393025
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,curvature,65536,-2.453125,-0.1966552734375,-0.08837890625,0.0047760009765625,0.091552734375,0.189453125,2.517578125,0.000249750834882434,0.18904717353956987
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,multidirectional_hillshade,65536,143.875,193.375,201.625,208.5,213.0,215.625,217.625,205.95984649658203,9.810358062847927
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,tri,65536,0.0,0.30712890625,0.446533203125,0.63916015625,0.87451171875,1.1650390625,6.0546875,0.7131936419564227,0.4211112229234673
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r000512_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,local_relief,65536,-11.9765625,-3.1015625,-1.285400390625,0.9599609375,2.724609375,4.28125,15.3984375,0.8009535893797874,3.1646234849548676
