patch_id,tile_name,split,naip_path,lidar_year,lidar_year_source,lidar_acquisition_year,lidar_acquisition_start_year,lidar_acquisition_end_year,lidar_acquisition_source,lidar_acquisition_evidence,lidar_acquisition_verified,lidar_file_creation_year,lidar_file_creation_date,lidar_inferred_year_hint,lidar_inferred_year_hint_source,naip_year,year_gap,gap_flag,naip_width,naip_height,naip_resolution_m,naip_valid_fraction,naip_has_nir,status,error
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001152_c001152,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001152_c001152.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001152_c001280,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001152_c001280.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001152_c001408,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001152_c001408.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001152_c001536,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001152_c001536.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c000000,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c000000.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c000128,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c000128.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c000256,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c000256.npz,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,2022,2,False,854,854,0.5995316159250585,1.0,True,cached,
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c000384,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c000384.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c000896,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c000896.npz,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,2022,2,False,854,854,0.5995316159250585,1.0,True,cached,
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c001024,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c001024.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c001152,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c001152.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c001408,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c001408.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c001536,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001280_c001536.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000000,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000000.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000128,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000128.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000256,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000256.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000384,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000384.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000768,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000768.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000896,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c000896.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c001024,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c001024.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c001536,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c001536.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c001664,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001408_c001664.npz,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,2022,2,False,854,854,0.5995316159250585,1.0,True,cached,
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000000,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000000.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000128,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000128.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000256,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000256.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000384,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000384.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000512,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000512.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000640,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000640.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000768,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000768.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000896,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c000896.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c001024,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001536_c001024.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000000,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000000.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000256,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000256.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000384,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000384.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000512,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000512.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000640,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000640.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000768,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000768.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000896,USGS_LPC_OR_WesternWildfires_A22_s05070w13830.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w13830_r001664_c000896.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r000128_c000384,USGS_LPC_OR_WesternWildfires_A22_s05070w14550.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r000128_c000384.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r000128_c001536,USGS_LPC_OR_WesternWildfires_A22_s05070w14550.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r000128_c001536.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r000256_c000128,USGS_LPC_OR_WesternWildfires_A22_s05070w14550.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r000256_c000128.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r000640_c000768,USGS_LPC_OR_WesternWildfires_A22_s05070w14550.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r000640_c000768.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r000896_c000768,USGS_LPC_OR_WesternWildfires_A22_s05070w14550.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r000896_c000768.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r001280_c001152,USGS_LPC_OR_WesternWildfires_A22_s05070w14550.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r001280_c001152.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r001408_c001152,USGS_LPC_OR_WesternWildfires_A22_s05070w14550.laz,train,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r001408_c001152.npz,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,2022,2,False,854,854,0.5995316159250585,1.0,True,cached,
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r001408_c001664,USGS_LPC_OR_WesternWildfires_A22_s05070w14550.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r001408_c001664.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r001536_c001536,USGS_LPC_OR_WesternWildfires_A22_s05070w14550.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r001536_c001536.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r001664_c001408,USGS_LPC_OR_WesternWildfires_A22_s05070w14550.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05070w14550_r001664_c001408.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001152_c000000,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001152_c000000.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001152_c000640,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001152_c000640.npz,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,2022,2,False,854,854,0.5995316159250585,1.0,True,cached,
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000000,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000000.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000128,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000128.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000256,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000256.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000384,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000384.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000512,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000512.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000640,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001280_c000640.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001408_c000000,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001408_c000000.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001408_c000128,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001408_c000128.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001408_c000256,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001408_c000256.npz
legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001408_c000384,USGS_LPC_OR_WesternWildfires_A22_s05100w13680.laz,train,,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,regions/tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,,,,,,,,,missing_cache,No cached NAIP imagery at patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s05100w13680_r001408_c000384.npz
