patch_id,tile_name,split,naip_path,naip_year,naip_width,naip_height,naip_resolution_m,naip_valid_fraction,naip_has_nir,status,error
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000128_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000128_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000128_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000128_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000256_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000256_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000512_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000512_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000512_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000512_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
