patch_id,tile_name,split,sentinel2_path,sentinel2_item_id,sentinel2_datetime,sentinel2_cloud_cover,sentinel2_valid_fraction,sentinel2_height,sentinel2_width,status,error
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000128.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9896449704142012,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000256.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9718934911242604,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000384.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9718934911242604,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000512.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9896449704142012,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000640.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000000.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000128.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9763313609467456,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000384.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9571005917159763,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000512.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9866863905325444,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000640.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9985207100591716,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000000.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000128.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9837278106508875,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000384.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9541420118343196,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000512.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9571005917159763,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000640.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9792899408284024,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000000.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000128.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9881656804733728,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000384.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9393491124260355,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000512.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9423076923076923,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000640.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9807692307692307,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000384.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000512.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000640.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000128_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000128_c000000.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9763313609467456,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000000.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9718934911242604,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000384.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000512.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000384_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000384_c000128.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9985207100591716,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000640_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000640_c000128.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9955621301775148,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000640_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000640_c000640.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000000.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000128.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000256.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000128_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000128_c000000.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,1.0,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000128_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000128_c000512.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9985207100591716,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000256_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000256_c000512.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9955621301775148,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000000.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9837278106508875,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000128.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9911242603550295,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000384_c000640.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9822485207100592,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000512_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000512_c000000.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9837278106508875,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000512_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000512_c000128.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9837278106508875,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000128.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9807692307692307,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000256.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9733727810650887,26,26,cached,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000640_c000512.npz,S2A_10TER_20200828_1_L2A,2020-08-28T19:21:57.103000Z,0.001412,0.9955621301775148,26,26,cached,
